ts,username,platform,ms_played,conn_country,ip_addr_decrypted,user_agent_decrypted,master_metadata_track_name,master_metadata_album_artist_name,master_metadata_album_album_name,spotify_track_uri,episode_name,episode_show_name,spotify_episode_uri,reason_start,reason_end,shuffle,skipped,offline,offline_timestamp,incognito_mode
2023-08-12T16:30:04Z,31k4xbqhsw7unisqoe62lohjknma,ios,50570,IN,223.238.101.39,unknown,"PS Anthem (From ""PS-2"") [Hindi]",A.R. Rahman,"PS Anthem (From ""PS-2"") [Hindi]",spotify:track:6oB7bLzZYyyAFxQNNiId4x,,,,trackdone,endplay,False,True,False,1691857745,False
2023-08-12T16:34:06Z,31k4xbqhsw7unisqoe62lohjknma,ios,243008,IN,223.238.101.39,unknown,"Le Aaunga (From ""Satyaprem Ki Katha"")",Tanishk Bagchi,"Le Aaunga (From ""Satyaprem Ki Katha"")",spotify:track:2cz4qH4fCauVA93JHkUMad,,,,clickrow,trackdone,True,False,False,1691857804,False
2023-08-12T16:35:20Z,31k4xbqhsw7unisqoe62lohjknma,ios,41390,IN,223.238.101.39,unknown,Mon Re Krishikaj Janona,Ramprasad Sen,Mon Re Krishikaj Janona,spotify:track:72TbxAuOqZAKGYdOc708mK,,,,trackdone,fwdbtn,True,True,False,1691858077,False
2023-08-12T16:35:22Z,31k4xbqhsw7unisqoe62lohjknma,ios,2066,IN,223.238.101.39,unknown,52 Gaj Ka Daman,Renuka Panwar,52 Gaj Ka Daman,spotify:track:6WsSXAOzm6xpWRivqdt98X,,,,fwdbtn,fwdbtn,True,True,False,1691858120,False
2023-08-12T16:37:10Z,31k4xbqhsw7unisqoe62lohjknma,ios,107461,IN,223.238.101.39,unknown,Stereo Hearts (feat. Adam Levine),Gym Class Heroes,The Papercut Chronicles II,spotify:track:0qOnSQQF0yzuPWsXrQ9paz,,,,fwdbtn,endplay,True,True,False,1691858122,False
2023-08-12T16:37:18Z,31k4xbqhsw7unisqoe62lohjknma,ios,7360,IN,223.238.101.39,unknown,Gangsta's Paradise,Coolio,Gangsta's Paradise,spotify:track:1DIXPcTDzTj8ZMHt3PDt8p,,,,clickrow,endplay,True,True,False,1691858230,False
2023-08-12T16:37:43Z,31k4xbqhsw7unisqoe62lohjknma,ios,24264,IN,223.238.101.39,unknown,Gham Khushiyan,Rohanpreet Singh,Gham Khushiyan,spotify:track:4gc3l647HDAdQAsDmKA32U,,,,clickrow,endplay,True,True,False,1691858238,False
2023-08-12T16:41:47Z,31k4xbqhsw7unisqoe62lohjknma,ios,243008,IN,223.238.101.39,unknown,"Le Aaunga (From ""Satyaprem Ki Katha"")",Tanishk Bagchi,"Le Aaunga (From ""Satyaprem Ki Katha"")",spotify:track:2cz4qH4fCauVA93JHkUMad,,,,clickrow,trackdone,True,False,False,1691858263,False
2023-08-12T16:46:42Z,31k4xbqhsw7unisqoe62lohjknma,ios,264003,IN,116.197.155.10,unknown,"Phir Aur Kya Chahiye (From ""Zara Hatke Zara Bachke"")",Sachin-Jigar,"Phir Aur Kya Chahiye (From ""Zara Hatke Zara Bachke"")",spotify:track:5QW9K4A1gMnIi94YUxtsfM,,,,trackdone,unexpected-exit-while-paused,False,False,False,1691858537,False
2023-08-13T09:50:47Z,31k4xbqhsw7unisqoe62lohjknma,ios,243008,IN,223.238.120.38,unknown,"Le Aaunga (From ""Satyaprem Ki Katha"")",Tanishk Bagchi,"Le Aaunga (From ""Satyaprem Ki Katha"")",spotify:track:2cz4qH4fCauVA93JHkUMad,,,,clickrow,trackdone,True,False,False,1691920004,False
2023-08-13T09:51:33Z,31k4xbqhsw7unisqoe62lohjknma,ios,45195,IN,223.238.123.127,unknown,Alfaazo,Mitraz,Alfaazo,spotify:track:6KvXpACADAz73IPrCgXobL,,,,trackdone,unexpected-exit-while-paused,True,False,False,1691920247,False
2023-08-13T12:16:38Z,31k4xbqhsw7unisqoe62lohjknma,ios,3668,IN,223.238.123.127,unknown,Alfaazo,Mitraz,Alfaazo,spotify:track:6KvXpACADAz73IPrCgXobL,,,,appload,endplay,True,True,False,1691928993,False
2023-08-13T12:21:39Z,31k4xbqhsw7unisqoe62lohjknma,ios,243008,IN,223.238.123.44,unknown,"Le Aaunga (From ""Satyaprem Ki Katha"")",Tanishk Bagchi,"Le Aaunga (From ""Satyaprem Ki Katha"")",spotify:track:2cz4qH4fCauVA93JHkUMad,,,,clickrow,trackdone,True,False,False,1691928999,False
2023-08-13T12:24:41Z,31k4xbqhsw7unisqoe62lohjknma,ios,150588,IN,223.238.123.44,unknown,Gypsy,G.D. Kaur,Gypsy,spotify:track:0twaTHqMG7xYjX2zHyfjDy,,,,trackdone,trackdone,True,False,False,1691929331,False
2023-08-13T12:29:47Z,31k4xbqhsw7unisqoe62lohjknma,ios,305232,IN,223.238.123.44,unknown,"Tumhe Kitna Pyaar Karte (From ""Bawaal"")",Mithoon,"Tumhe Kitna Pyaar Karte (From ""Bawaal"")",spotify:track:03hJuEQpEQERrHpjcXKWzJ,,,,trackdone,trackdone,True,False,False,1691929482,False
2023-08-13T12:50:00Z,31k4xbqhsw7unisqoe62lohjknma,ios,215035,IN,223.238.120.222,unknown,Meri Banogi Kya,Rito Riba,Meri Banogi Kya,spotify:track:6gprR0rGv59wALbBU7yZkl,,,,trackdone,trackdone,True,False,False,1691929818,False
2023-08-13T12:52:39Z,31k4xbqhsw7unisqoe62lohjknma,ios,158447,IN,223.238.120.222,unknown,Alfaazo,Mitraz,Alfaazo,spotify:track:6KvXpACADAz73IPrCgXobL,,,,trackdone,trackdone,True,False,False,1691931001,False
2023-08-13T12:56:05Z,31k4xbqhsw7unisqoe62lohjknma,ios,174285,IN,223.238.120.222,unknown,Bye,Aditya Bhardwaj,Bye,spotify:track:0PGU5mcLncBYE8yuVpSwqA,,,,trackdone,trackdone,True,False,False,1691931191,False
2023-08-13T13:08:52Z,31k4xbqhsw7unisqoe62lohjknma,ios,262750,IN,223.238.120.68,unknown,Ei Bhalo Ei Kharap,Arijit Singh,Golpo Holeo Sotti,spotify:track:6hZbCjLEeD1aQf4hi1DlPb,,,,trackdone,trackdone,True,False,False,1691931366,False
2023-08-13T13:09:22Z,31k4xbqhsw7unisqoe62lohjknma,ios,27446,IN,223.238.127.34,unknown,"Phir Aur Kya Chahiye (From ""Zara Hatke Zara Bachke"")",Sachin-Jigar,"Phir Aur Kya Chahiye (From ""Zara Hatke Zara Bachke"")",spotify:track:5QW9K4A1gMnIi94YUxtsfM,,,,trackdone,unexpected-exit-while-paused,True,False,False,1691932133,False
2023-08-13T13:46:37Z,31k4xbqhsw7unisqoe62lohjknma,ios,238439,IN,223.238.127.34,unknown,"Phir Aur Kya Chahiye (From ""Zara Hatke Zara Bachke"")",Sachin-Jigar,"Phir Aur Kya Chahiye (From ""Zara Hatke Zara Bachke"")",spotify:track:5QW9K4A1gMnIi94YUxtsfM,,,,appload,trackdone,True,False,False,1691934152,False
2023-08-13T13:47:01Z,31k4xbqhsw7unisqoe62lohjknma,ios,22563,IN,223.238.127.34,unknown,Dum Dum,Salim–Sulaiman,Band Baaja Baaraat,spotify:track:788Lp6lHrCrxJAZvS2l9YZ,,,,trackdone,fwdbtn,True,True,False,1691934397,False
2023-08-13T13:49:38Z,31k4xbqhsw7unisqoe62lohjknma,ios,158133,IN,223.238.127.34,unknown,Jericho,Iniko,Jericho,spotify:track:4ztdjZ2t7BVo5DLIFQBdJh,,,,fwdbtn,trackdone,True,False,False,1691934421,False
2023-08-13T13:53:46Z,31k4xbqhsw7unisqoe62lohjknma,ios,246988,IN,223.238.127.34,unknown,"Ve Kamleya (From ""Rocky Aur Rani Kii Prem Kahaani"")",Pritam,"Ve Kamleya (From ""Rocky Aur Rani Kii Prem Kahaani"")",spotify:track:6EivvaEepVTjmDde43eGiB,,,,trackdone,trackdone,True,False,False,1691934579,False
2023-08-13T14:03:08Z,31k4xbqhsw7unisqoe62lohjknma,ios,80419,IN,223.238.126.255,unknown,"Dance Ka Bhoot (From ""Brahmastra"")",Pritam,Dance Ka Bhoot,spotify:track:5OcGETO7eEKjKme4gm0r7y,,,,trackdone,fwdbtn,True,True,False,1691934857,False
2023-08-13T14:06:17Z,31k4xbqhsw7unisqoe62lohjknma,ios,189136,IN,223.238.126.255,unknown,"Tere Vaaste (From ""Zara Hatke Zara Bachke"")",Varun Jain,"Tere Vaaste (From ""Zara Hatke Zara Bachke"")",spotify:track:46hzNOUOAlivuCZZ0wE3zi,,,,fwdbtn,trackdone,True,False,False,1691935389,False
2023-08-13T14:09:31Z,31k4xbqhsw7unisqoe62lohjknma,ios,194396,IN,223.238.126.255,unknown,Ram Mere Sage,Narci,Ram Mere Sage,spotify:track:6JzkVtUNPBUUdAAhBrLTLK,,,,trackdone,trackdone,True,False,False,1691935577,False
2023-08-13T14:12:46Z,31k4xbqhsw7unisqoe62lohjknma,ios,162125,IN,223.238.111.55,unknown,"Dil Mein Ho Tum (From ""Cheat India"")",Armaan Malik,"Dil Mein Ho Tum (From ""Cheat India"")",spotify:track:1mjWhM7GQTTxJxg2F0iCRS,,,,trackdone,unexpected-exit-while-paused,True,False,False,1691935803,False
2023-08-14T12:02:56Z,31k4xbqhsw7unisqoe62lohjknma,ios,32345,IN,223.238.126.52,unknown,"Dil Mein Ho Tum (From ""Cheat India"")",Armaan Malik,"Dil Mein Ho Tum (From ""Cheat India"")",spotify:track:1mjWhM7GQTTxJxg2F0iCRS,,,,appload,unexpected-exit-while-paused,True,False,False,1692014534,False
2023-08-14T13:56:02Z,31k4xbqhsw7unisqoe62lohjknma,ios,4574,IN,223.238.126.52,unknown,"Dil Mein Ho Tum (From ""Cheat India"")",Armaan Malik,"Dil Mein Ho Tum (From ""Cheat India"")",spotify:track:1mjWhM7GQTTxJxg2F0iCRS,,,,appload,unexpected-exit-while-paused,True,False,False,1692021352,False
2023-08-14T15:59:52Z,31k4xbqhsw7unisqoe62lohjknma,ios,7151,IN,223.238.126.52,unknown,"Dil Mein Ho Tum (From ""Cheat India"")",Armaan Malik,"Dil Mein Ho Tum (From ""Cheat India"")",spotify:track:1mjWhM7GQTTxJxg2F0iCRS,,,,appload,endplay,True,True,False,1692028784,False
2023-08-14T16:04:06Z,31k4xbqhsw7unisqoe62lohjknma,ios,243008,IN,223.238.126.52,unknown,"Le Aaunga (From ""Satyaprem Ki Katha"")",Tanishk Bagchi,"Le Aaunga (From ""Satyaprem Ki Katha"")",spotify:track:2cz4qH4fCauVA93JHkUMad,,,,clickrow,trackdone,True,False,False,1692028792,False
2023-08-14T16:04:47Z,31k4xbqhsw7unisqoe62lohjknma,ios,9022,IN,223.238.126.52,unknown,Mahadev Ke Deewane,Hansraj Raghuwanshi,Mahadev Ke Deewane,spotify:track:49ZYBNVNb15n5lk7ypwixT,,,,trackdone,fwdbtn,True,True,False,1692029077,False
2023-08-14T16:07:02Z,31k4xbqhsw7unisqoe62lohjknma,ios,135186,IN,116.197.155.10,unknown,Dilawara,The PropheC,Dilawara,spotify:track:1C6auFaK08OhOTJ8bfrAiG,,,,fwdbtn,unexpected-exit-while-paused,True,False,False,1692029087,False
2023-08-15T15:12:42Z,31k4xbqhsw7unisqoe62lohjknma,ios,2530,IN,223.238.127.183,unknown,Dilawara,The PropheC,Dilawara,spotify:track:1C6auFaK08OhOTJ8bfrAiG,,,,appload,endplay,True,True,False,1692112358,False
2023-08-15T15:16:44Z,31k4xbqhsw7unisqoe62lohjknma,ios,243008,IN,223.238.127.183,unknown,"Le Aaunga (From ""Satyaprem Ki Katha"")",Tanishk Bagchi,"Le Aaunga (From ""Satyaprem Ki Katha"")",spotify:track:2cz4qH4fCauVA93JHkUMad,,,,clickrow,trackdone,True,False,False,1692112363,False
2023-08-15T15:19:54Z,31k4xbqhsw7unisqoe62lohjknma,ios,189136,IN,223.238.127.183,unknown,"Tere Vaaste (From ""Zara Hatke Zara Bachke"")",Varun Jain,"Tere Vaaste (From ""Zara Hatke Zara Bachke"")",spotify:track:46hzNOUOAlivuCZZ0wE3zi,,,,trackdone,trackdone,True,False,False,1692112605,False
2023-08-15T15:26:23Z,31k4xbqhsw7unisqoe62lohjknma,ios,215035,IN,223.238.127.183,unknown,Meri Banogi Kya,Rito Riba,Meri Banogi Kya,spotify:track:6gprR0rGv59wALbBU7yZkl,,,,trackdone,trackdone,True,False,False,1692112944,False
2023-08-15T15:29:16Z,31k4xbqhsw7unisqoe62lohjknma,ios,172823,IN,223.238.127.183,unknown,Tere Bina,KASYAP,Tere Bina,spotify:track:6k1hBhDbcwyh1KuSFAoLTJ,,,,trackdone,trackdone,True,False,False,1692113184,False
2023-08-15T15:43:41Z,31k4xbqhsw7unisqoe62lohjknma,ios,310987,IN,223.238.122.18,unknown,Dum Dum,Salim–Sulaiman,Band Baaja Baaraat,spotify:track:788Lp6lHrCrxJAZvS2l9YZ,,,,trackdone,trackdone,True,False,False,1692113388,False
2023-08-15T15:48:53Z,31k4xbqhsw7unisqoe62lohjknma,ios,246988,IN,223.238.127.15,unknown,"Ve Kamleya (From ""Rocky Aur Rani Kii Prem Kahaani"")",Pritam,"Ve Kamleya (From ""Rocky Aur Rani Kii Prem Kahaani"")",spotify:track:6EivvaEepVTjmDde43eGiB,,,,trackdone,trackdone,True,False,False,1692114221,False
2023-08-15T16:03:09Z,31k4xbqhsw7unisqoe62lohjknma,ios,220334,IN,223.238.125.224,unknown,Gham Khushiyan,Rohanpreet Singh,Gham Khushiyan,spotify:track:4gc3l647HDAdQAsDmKA32U,,,,trackdone,trackdone,True,False,False,1692114595,False
2023-08-15T16:40:27Z,31k4xbqhsw7unisqoe62lohjknma,ios,87906,IN,117.99.210.46,unknown,Jericho,Iniko,Jericho,spotify:track:4ztdjZ2t7BVo5DLIFQBdJh,,,,trackdone,logout,True,False,False,1692115390,False
2023-08-15T18:33:37Z,31k4xbqhsw7unisqoe62lohjknma,ios,285656,IN,117.99.210.46,unknown,Nahin Milta,Bayaan,4 Saal,spotify:track:0cUdmruT6kjxa5KpteSdwc,,,,clickrow,endplay,True,True,False,1692124132,False
2023-08-15T19:02:17Z,31k4xbqhsw7unisqoe62lohjknma,ios,10686,IN,117.99.222.176,unknown,Bairiya,Arijit Singh,Bairiya,spotify:track:5oDqm3nmB6euAtKnDH8cQD,,,,trackdone,logout,False,False,False,1692124419,False
2023-08-18T12:12:20Z,31k4xbqhsw7unisqoe62lohjknma,ios,2856,IN,117.99.222.176,unknown,Bairiya,Arijit Singh,Bairiya,spotify:track:5oDqm3nmB6euAtKnDH8cQD,,,,appload,endplay,False,True,False,1692360729,False
2023-08-18T12:15:54Z,31k4xbqhsw7unisqoe62lohjknma,ios,194857,IN,117.99.222.176,unknown,Heeriye (feat. Arijit Singh),Jasleen Royal,Heeriye (feat. Arijit Singh),spotify:track:5PUXKVVVQ74C3gl5vKy9Li,,,,clickrow,trackdone,True,False,False,1692360742,False
2023-08-18T12:20:59Z,31k4xbqhsw7unisqoe62lohjknma,ios,266075,IN,117.99.222.176,unknown,"Phir Aur Kya Chahiye (From ""Zara Hatke Zara Bachke"")",Sachin-Jigar,"Phir Aur Kya Chahiye (From ""Zara Hatke Zara Bachke"")",spotify:track:5QW9K4A1gMnIi94YUxtsfM,,,,trackdone,trackdone,False,False,False,1692360994,False
2023-08-18T12:24:34Z,31k4xbqhsw7unisqoe62lohjknma,ios,213611,IN,117.99.222.176,unknown,"What Jhumka ? (From ""Rocky Aur Rani Kii Prem Kahaani"")",Pritam,Rocky Aur Rani Kii Prem Kahaani,spotify:track:0rU8aU8TSbq6Xz6RWlmA1y,,,,trackdone,trackdone,False,False,False,1692361261,False
2023-08-18T12:25:01Z,31k4xbqhsw7unisqoe62lohjknma,ios,25693,IN,117.99.222.176,unknown,"Tumhe Kitna Pyaar Karte (From ""Bawaal"")",Mithoon,"Tumhe Kitna Pyaar Karte (From ""Bawaal"")",spotify:track:03hJuEQpEQERrHpjcXKWzJ,,,,trackdone,endplay,False,True,False,1692361475,False
2023-08-18T12:28:15Z,31k4xbqhsw7unisqoe62lohjknma,ios,194857,IN,117.99.222.176,unknown,Heeriye (feat. Arijit Singh),Jasleen Royal,Heeriye (feat. Arijit Singh),spotify:track:5PUXKVVVQ74C3gl5vKy9Li,,,,clickrow,endplay,True,True,False,1692361502,False
2023-08-18T12:52:22Z,31k4xbqhsw7unisqoe62lohjknma,ios,346290,IN,117.99.209.176,unknown,"Tere Hawaale (From ""Laal Singh Chaddha"")",Pritam,"Tere Hawaale (From ""Laal Singh Chaddha"")",spotify:track:4blqlsA1uf2d2I40E90EUC,,,,trackdone,trackdone,False,False,False,1692361697,False
2023-08-20T07:08:27Z,31k4xbqhsw7unisqoe62lohjknma,ios,99093,IN,152.58.168.164,unknown,Rangreza,Sachin Sanghvi,Rangreza,spotify:track:2QT7ieR49XmTzLltTptxYO,,,,clickrow,logout,True,False,False,1692514638,False
2023-08-20T07:59:12Z,31k4xbqhsw7unisqoe62lohjknma,ios,3274,IN,152.58.168.164,unknown,Rangreza,Sachin Sanghvi,Rangreza,spotify:track:2QT7ieR49XmTzLltTptxYO,,,,appload,endplay,True,True,False,1692518342,False
2023-08-20T08:06:14Z,31k4xbqhsw7unisqoe62lohjknma,ios,382466,IN,152.58.144.99,unknown,Rangreza,Sachin Sanghvi,Rangreza,spotify:track:2QT7ieR49XmTzLltTptxYO,,,,clickrow,endplay,True,True,False,1692518352,False
2023-08-20T08:08:34Z,31k4xbqhsw7unisqoe62lohjknma,ios,7082,IN,152.58.144.99,unknown,Khoobsurat,Rohanpreet Singh,Khoobsurat,spotify:track:4oBGCJiFdTkTrRF6qY16Dn,,,,trackdone,fwdbtn,True,True,False,1692518778,False
2023-08-20T08:08:37Z,31k4xbqhsw7unisqoe62lohjknma,ios,2995,IN,152.58.144.99,unknown,Bairiya,Arijit Singh,Bairiya,spotify:track:5oDqm3nmB6euAtKnDH8cQD,,,,fwdbtn,fwdbtn,True,True,False,1692518915,False
2023-08-20T08:10:15Z,31k4xbqhsw7unisqoe62lohjknma,ios,97709,IN,152.58.144.99,unknown,Pehli Pehli Baarish,Rajat Nagpal,Pehli Pehli Baarish,spotify:track:0dUtCylwafbziWBREzb61S,,,,fwdbtn,fwdbtn,True,True,False,1692518918,False
2023-08-20T08:10:19Z,31k4xbqhsw7unisqoe62lohjknma,ios,3784,IN,152.58.144.99,unknown,Dil Bechara,Neha Kakkar,Dil Bechara,spotify:track:1DxD7cihgQRytjJbKfMDgW,,,,fwdbtn,fwdbtn,True,True,False,1692519016,False
2023-08-20T08:11:05Z,31k4xbqhsw7unisqoe62lohjknma,ios,45766,IN,152.58.144.99,unknown,"Chaleya (From ""Jawan"")",Anirudh Ravichander,"Chaleya (From ""Jawan"")",spotify:track:4nc6XiUze2Yh7wFueGOPv7,,,,fwdbtn,fwdbtn,True,True,False,1692519020,False
2023-08-20T08:11:29Z,31k4xbqhsw7unisqoe62lohjknma,ios,23730,IN,152.58.144.99,unknown,Aur Pyaar Karna Hai,Neha Kakkar,Aur Pyaar Karna Hai,spotify:track:35Hv254Qn97GXNqWFIrYWP,,,,fwdbtn,fwdbtn,True,True,False,1692519066,False
2023-08-20T08:11:50Z,31k4xbqhsw7unisqoe62lohjknma,ios,21478,IN,152.58.144.99,unknown,Daayein Baayein - Lofi,Goldie Sohel,Daayein Baayein - Lofi,spotify:track:3ueJkNcO7wWSNzXttsZaNq,,,,fwdbtn,fwdbtn,True,True,False,1692519090,False
2023-08-20T08:13:25Z,31k4xbqhsw7unisqoe62lohjknma,ios,94923,IN,152.58.144.99,unknown,"Dil Se Dil Tak (From ""Bawaal"")",Akashdeep Sengupta,"Dil Se Dil Tak (From ""Bawaal"")",spotify:track:1kTEGyqUJFgstwdgJFLqz1,,,,fwdbtn,endplay,True,True,False,1692519111,False
2023-08-20T08:17:28Z,31k4xbqhsw7unisqoe62lohjknma,ios,243008,IN,152.58.144.99,unknown,"Le Aaunga (From ""Satyaprem Ki Katha"")",Tanishk Bagchi,"Le Aaunga (From ""Satyaprem Ki Katha"")",spotify:track:2cz4qH4fCauVA93JHkUMad,,,,clickrow,trackdone,True,False,False,1692519206,False
2023-08-20T08:20:57Z,31k4xbqhsw7unisqoe62lohjknma,ios,208480,IN,152.58.144.99,unknown,Excuse Me Girl (Ambarsariya),Arjun,Excuse Me Girl (Ambarsariya),spotify:track:4Jp9F2UGQqXEWHOVZ5ocgq,,,,trackdone,trackdone,True,False,False,1692519449,False
2023-08-20T08:24:11Z,31k4xbqhsw7unisqoe62lohjknma,ios,194396,IN,152.58.144.99,unknown,Ram Mere Sage,Narci,Ram Mere Sage,spotify:track:6JzkVtUNPBUUdAAhBrLTLK,,,,trackdone,trackdone,True,False,False,1692519658,False
2023-08-20T08:42:28Z,31k4xbqhsw7unisqoe62lohjknma,ios,245374,IN,152.58.144.99,unknown,Bhalolaage Tomake,Arijit Singh,Tomake Chai,spotify:track:0gReuuHGXFp1OovrqDPPFa,,,,trackdone,trackdone,True,False,False,1692519853,False
2023-08-20T08:45:37Z,31k4xbqhsw7unisqoe62lohjknma,ios,158447,IN,152.58.144.99,unknown,Alfaazo,Mitraz,Alfaazo,spotify:track:6KvXpACADAz73IPrCgXobL,,,,trackdone,trackdone,True,False,False,1692520979,False
2023-08-20T08:48:55Z,31k4xbqhsw7unisqoe62lohjknma,ios,197142,IN,152.58.144.99,unknown,Safar,Juss,Safar,spotify:track:3cjA9xteIeOj82os8oSo4i,,,,trackdone,trackdone,True,False,False,1692521138,False
2023-08-20T08:54:04Z,31k4xbqhsw7unisqoe62lohjknma,ios,291011,IN,117.99.208.29,unknown,"Tumhe Kitna Pyaar Karte (From ""Bawaal"")",Mithoon,"Tumhe Kitna Pyaar Karte (From ""Bawaal"")",spotify:track:03hJuEQpEQERrHpjcXKWzJ,,,,trackdone,unexpected-exit-while-paused,True,False,False,1692521336,False
2023-08-20T12:34:20Z,31k4xbqhsw7unisqoe62lohjknma,ios,382466,IN,117.99.219.29,unknown,Rangreza,Sachin Sanghvi,Rangreza,spotify:track:2QT7ieR49XmTzLltTptxYO,,,,appload,endplay,True,True,False,1692534131,False
2023-08-20T12:35:59Z,31k4xbqhsw7unisqoe62lohjknma,ios,97453,IN,117.99.219.29,unknown,"Yaar Ve (From ""Code Name Tiranga"")",Arijit Singh,"Yaar Ve (From ""Code Name Tiranga"")",spotify:track:4hTIL3DCwfqwSuqRAnyJdy,,,,trackdone,fwdbtn,False,True,False,1692534862,False
2023-08-20T12:37:37Z,31k4xbqhsw7unisqoe62lohjknma,ios,68280,IN,117.99.219.29,unknown,Tera Hua - Trending Version,Arijit Singh,Tera Hua,spotify:track:6o6ly5nxMR8N9HeHxndvFC,,,,fwdbtn,trackdone,False,False,False,1692534989,False
2023-08-20T12:39:02Z,31k4xbqhsw7unisqoe62lohjknma,ios,84415,IN,117.99.219.29,unknown,Bairiya - Trending Version,Arijit Singh,Bairiya,spotify:track:4Kz4dH8QqoXJRHR979OMMT,,,,trackdone,trackdone,False,False,False,1692535058,False
2023-08-20T12:39:41Z,31k4xbqhsw7unisqoe62lohjknma,ios,37649,IN,117.99.219.29,unknown,"PS Anthem (From ""PS-2"") [Hindi]",A.R. Rahman,"PS Anthem (From ""PS-2"") [Hindi]",spotify:track:6oB7bLzZYyyAFxQNNiId4x,,,,trackdone,fwdbtn,False,True,False,1692535143,False
2023-08-20T12:41:09Z,31k4xbqhsw7unisqoe62lohjknma,ios,88003,IN,117.99.219.29,unknown,Zindagi Ko Hi5,Mpower,Zindagi Ko Hi5,spotify:track:1PEY9y4CZLGDrDfTpK2Y1y,,,,fwdbtn,fwdbtn,False,True,False,1692535182,False
2023-08-20T12:44:59Z,31k4xbqhsw7unisqoe62lohjknma,ios,216019,IN,117.99.219.29,unknown,Phir Aur Kya Chahiye Chill LoFi,Raahi,Phir Aur Kya Chahiye Chill LoFi,spotify:track:1qcOL62rOfg9AsHrTR8K14,,,,fwdbtn,trackdone,False,False,False,1692535270,False
2023-08-20T13:03:50Z,31k4xbqhsw7unisqoe62lohjknma,ios,301035,IN,117.99.214.29,unknown,"Dil Se Dil Tak (From ""Bawaal"")",Akashdeep Sengupta,"Dil Se Dil Tak (From ""Bawaal"")",spotify:track:1kTEGyqUJFgstwdgJFLqz1,,,,trackdone,trackdone,False,False,False,1692535500,False
2023-08-20T13:04:08Z,31k4xbqhsw7unisqoe62lohjknma,ios,16772,IN,117.99.214.29,unknown,"Khamoshiyan (From ""Khamoshiyan"") - Unplugged",Jeet Gannguli,Musical Bond: Jeet Gannguli & Arijit Singh,spotify:track:304g4Jw3TqQ760rP5dfT9I,,,,trackdone,fwdbtn,False,True,False,1692536631,False
2023-08-20T13:04:58Z,31k4xbqhsw7unisqoe62lohjknma,ios,23538,IN,117.99.214.29,unknown,Shagan Ki Raat,Shreyas Puranik,Shagan Ki Raat,spotify:track:4ggOnkYFwSIlG86jRAeUbR,,,,fwdbtn,fwdbtn,False,True,False,1692536674,False
2023-08-20T13:08:18Z,31k4xbqhsw7unisqoe62lohjknma,ios,200991,IN,117.99.214.29,unknown,"Tu Hi Yaar Mera (From ""Pati Patni Aur Woh"")",Rochak Kohli,"Tu Hi Yaar Mera (From ""Pati Patni Aur Woh"")",spotify:track:57jOEZtoLQK4zF2x55bdkp,,,,fwdbtn,trackdone,False,False,False,1692536699,False
2023-08-20T13:13:50Z,31k4xbqhsw7unisqoe62lohjknma,ios,330906,IN,117.99.214.29,unknown,"Kitni Haseen Hogi (From ""Hit - The First Case"")",Mithoon,"Kitni Haseen Hogi (From ""Hit - The First Case"")",spotify:track:6h6kOAlIeWdsqNopumppU5,,,,trackdone,trackdone,False,False,False,1692536899,False
2023-08-20T13:17:53Z,31k4xbqhsw7unisqoe62lohjknma,ios,243008,IN,117.99.214.29,unknown,"Le Aaunga (From ""Satyaprem Ki Katha"")",Tanishk Bagchi,"Le Aaunga (From ""Satyaprem Ki Katha"")",spotify:track:2cz4qH4fCauVA93JHkUMad,,,,trackdone,trackdone,False,False,False,1692537231,False
2023-08-20T13:33:13Z,31k4xbqhsw7unisqoe62lohjknma,ios,169806,IN,117.99.211.29,unknown,Tu Har Lamha - Lofi Flip,Lo-fi 2307,Tu Har Lamha,spotify:track:1HTAigL1eChl33tOVEM2Du,,,,trackdone,endplay,False,True,False,1692537474,False
2023-08-20T13:36:50Z,31k4xbqhsw7unisqoe62lohjknma,ios,194857,IN,117.99.211.29,unknown,Heeriye (feat. Arijit Singh),Jasleen Royal,Heeriye (feat. Arijit Singh),spotify:track:5PUXKVVVQ74C3gl5vKy9Li,,,,clickrow,endplay,True,True,False,1692538394,False
2023-08-20T13:40:50Z,31k4xbqhsw7unisqoe62lohjknma,ios,183111,IN,117.99.211.29,unknown,"PS Anthem (From ""PS-2"") [Hindi]",A.R. Rahman,"PS Anthem (From ""PS-2"") [Hindi]",spotify:track:6oB7bLzZYyyAFxQNNiId4x,,,,trackdone,trackdone,False,False,False,1692538612,False
2023-08-20T13:44:11Z,31k4xbqhsw7unisqoe62lohjknma,ios,200373,IN,117.99.211.29,unknown,"Chaleya (From ""Jawan"")",Anirudh Ravichander,"Chaleya (From ""Jawan"")",spotify:track:4nc6XiUze2Yh7wFueGOPv7,,,,trackdone,trackdone,False,False,False,1692538851,False
2023-08-20T14:27:11Z,31k4xbqhsw7unisqoe62lohjknma,ios,341250,IN,117.99.222.29,unknown,Zindagi Ko Hi5,Mpower,Zindagi Ko Hi5,spotify:track:1PEY9y4CZLGDrDfTpK2Y1y,,,,trackdone,trackdone,False,False,False,1692539052,False
